,model,confidence,approach,idx,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,area_10,area_11,area_12,area_13,area_14,area_15,area_16,area_17,area_18,in_region_0,in_region_1,in_region_2,in_region_3,in_region_4,in_region_5,in_region_6,in_region_7,in_region_8,in_region_9,in_region_10,in_region_11,in_region_12,in_region_13,in_region_14,in_region_15,in_region_16,in_region_17,in_region_18,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,decoder_method,model_filename,pixel_based_sampling
430,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,30,1.8896746635437012,1.261832594871521,4.940800189971924,20.131868362426758,24.66783905029297,1.5647332668304443,1.065516710281372,2.643702983856201,2.5057430267333984,11.621966361999512,0.6216549873352051,0.5479453802108765,7.131407260894775,2.384399652481079,4.4816083908081055,1.6378809213638306,147.21458435058594,2.3972434997558594,3.7687911987304688,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.50939846,0.5103479,0.40468132,0.41175488,0.913071,1.6733216,0.35664743,0.29959017,0.36224693,2.4827623,0.3436903,0.41331083,1.8189856,1.8217432,1.1555853,0.49108616,2.5288634,0.44835475,1.0005251,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
431,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,31,1.5050370693206787,7.519001007080078,11.790995597839355,8.660204887390137,42.458255767822266,25.093868255615234,1.6405956745147705,5.141386985778809,5.964545726776123,11.853015899658203,5.367570400238037,1.3253356218338013,11.90328598022461,2.788560628890991,1.8497467041015625,4.1810503005981445,5.508951187133789,11.769084930419922,6.27786922454834,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.65213215,1.2123362,0.75554544,1.7059875,2.215691,1.2637982,0.7455548,3.8429813,2.036973,3.0551522,0.59954643,0.36103353,2.090502,2.0346928,1.5019248,1.1917691,0.9729656,3.0321555,0.59620523,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
432,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,32,60.06403732299805,1.5863100290298462,23889.50390625,6.973663330078125,2.754239082336426,3.2422564029693604,1.5769476890563965,2.854403257369995,1.7145428657531738,44.84165954589844,1.2754735946655273,0.6520730257034302,6.799970626831055,1.7627253532409668,2.0271706581115723,2.3238115310668945,2.569108247756958,3.05153489112854,8.181268692016602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2647094,0.5175791,2.2094693,1.8704607,0.70449686,0.5248228,0.13153303,0.82810634,0.5637179,1.4520874,0.872089,0.31856167,0.43886235,1.4185164,1.3476692,2.0242097,1.0297397,0.7917561,1.5342062,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
433,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,33,1.7823606729507446,12.226057052612305,3.4963128566741943,1.4580024480819702,6.424234867095947,9.573074340820312,1.7839992046356201,3.4034390449523926,5.984340190887451,32.413299560546875,0.7798113226890564,0.5711391568183899,36.063194274902344,7.985951900482178,4.036504745483398,4.331053256988525,9.499662399291992,12.34181022644043,9.183344841003418,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9831928,1.1769558,0.6394066,0.48783347,0.9067545,1.4940816,1.0092062,1.5373753,0.6582034,1.0616728,0.53330195,0.2622438,1.729786,2.0284595,1.1080121,0.8610836,1.1120007,2.6776307,1.124123,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
434,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,34,12157323.0,8.351655006408691,55.81866455078125,3.4436655044555664,10.81451416015625,2.178342342376709,1.7836660146713257,2.1873536109924316,2.2092690467834473,4.728397369384766,0.48204055428504944,142.265380859375,4.975505828857422,2.608715057373047,89.37979125976562,4.028625965118408,9.591802597045898,4.678536891937256,39.09720993041992,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,19.654604,1.7788457,4.3972464,5.743066,1.7547334,0.7881484,0.5737067,0.40639776,0.18798636,1.6950806,0.20839517,1.1887584,1.4608527,1.0225477,1.7936333,0.60077405,0.37852955,0.7946412,1.4439478,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
435,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,35,1.8880268335342407,5.829953193664551,2.0111334323883057,2170.496826171875,19.93497085571289,72.71150970458984,1.6686264276504517,2.114997148513794,3.179598569869995,63.115478515625,1381.3812255859375,1.4028171300888062,4.254687786102295,2.5565688610076904,1.4084736108779907,8.0366849899292,2.9854540824890137,9.474222183227539,68.52090454101562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3153917,0.6530648,0.76946515,3.9922855,2.6842358,1.6957802,0.36822867,0.8542269,0.28204954,3.340488,1.7387033,0.42381147,2.0767689,0.4485791,0.099936806,1.8088999,0.4279232,1.1198179,1.0637794,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
436,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,36,1.83381986618042,3.0139894485473633,1.4381215572357178,2.3162472248077393,13.131779670715332,4.285490036010742,495.1053466796875,5.839790344238281,3.937126398086548,42.33724594116211,1.5844995975494385,1.296456217765808,10.750398635864258,4.1051859855651855,2.665025472640991,4.375924587249756,2.082904577255249,8.774425506591797,82.29356384277344,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.91679484,0.3351373,0.38931498,0.3526756,1.6828823,0.6046245,3.0092127,0.4926389,1.6575967,1.5005872,0.804019,0.9986613,0.17193611,0.46042275,0.856663,1.9301673,0.8258766,0.534884,1.8886316,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
437,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,37,1.2746162414550781,2.4807002544403076,7.537572383880615,91.78314971923828,9.532242774963379,2.1685843467712402,1.677215814590454,3.021721124649048,3.583127975463867,7.9099297523498535,1.0212115049362183,0.9523539543151855,11.195853233337402,19.860824584960938,18.437400817871094,4.076496124267578,5.75860595703125,6.175644397735596,3.935183048248291,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9870966,1.2129915,1.2663959,2.3000479,0.5855336,0.846849,0.22441883,0.18221392,0.5130453,0.5531608,0.11329291,0.540676,0.47719613,0.8162398,2.6358278,1.2068207,1.533297,0.5239902,0.94530994,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
438,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,38,1.579926609992981,18.798358917236328,1.75323486328125,31.26909637451172,6.865231990814209,2.6599841117858887,3.598947286605835,2.69808030128479,3.2644360065460205,16.451950073242188,3.5031797885894775,1.926579236984253,25.538681030273438,3.7175240516662598,1.1861085891723633,6.220038414001465,219.05569458007812,9.556257247924805,24.1224422454834,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3717969,0.6301765,0.1796879,2.2298257,0.7921929,0.55720323,1.3394146,0.5135861,0.53352535,3.725736,1.111386,0.6164862,0.18654314,0.4445045,0.4491898,0.667408,1.4547662,1.8245273,0.6633918,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
439,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,39,1.764121651649475,1.2776849269866943,4.251549243927002,8.648598670959473,6.615781784057617,31.803560256958008,0.9110425710678101,29.262075424194336,2.163226366043091,9.334240913391113,0.6436111927032471,0.9320974349975586,11.764999389648438,4.735588550567627,1.7871543169021606,4.291799545288086,3.809025764465332,6.778113842010498,5.65960693359375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.22543214,0.33267727,0.9862883,1.2784927,2.008496,0.270752,0.5819978,1.1451511,0.52264017,1.2951553,0.3642698,0.36596605,1.0655794,1.0820051,0.3803401,0.74515617,0.40906665,0.35208762,0.28194642,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
